run_id,model_name,best_candidate_id,mae_mean_over_horizons,rmse_mean_over_horizons,mase_mean_over_horizons,directional_accuracy_mean_over_horizons,fit_time_sec_mean_over_horizons,predict_time_sec_mean_over_horizons,runtime_sec_mean_over_horizons,compare_group_id,status
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g003,0.026316107388315312,0.03483539149928175,1.7177232185374196,0.5180848701473703,2.3821504074084157,0.01531152871083813,86.30862970029314,lstm_grp_003,success
architecture_tuning_lstm_v1_20260329T170046Z,lstm_forecast,lstm_g001,0.026164287921032054,0.03468600839465527,1.7083432446375353,0.5257469268673777,0.41751261389409017,0.0035553870289327786,15.158448033228828,lstm_grp_001,success
