run_id,model_name,candidate_id,compare_group_id,n_reservoir,spectral_radius,chaotic_spectral_radius,input_scale,leak_rate,ridge_alpha,g_start,g_end,hidden_size,num_layers,dropout,train_r,beta,r_min,r_max,hidden_dims,depth,params_json,params_repr,n_series,horizon,mae_mean,rmse_mean,mase_mean,directional_accuracy_mean,fit_time_sec_mean,predict_time_sec_mean,fit_time,predict_time,total_runtime_sec,status,notes
architecture_tuning_mlp_v1_20260819T071014Z,vanilla_mlp,vanilla_mlp_g004,mlp_grp_004,,,,,,,,,,,,,,,,"[128, 64]",2,"{""compare_group_id"": ""mlp_grp_004"", ""model_params"": {""hidden_dims"": [128, 64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [128, 64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_004'}",12,5,0.023155341691975747,0.03118980958739329,1.529759097644589,0.5229966183750273,0.14042808888916622,0.0003639583329560184,0.14042808888916622,0.0003639583329560184,5.0685136999964016,success,
architecture_tuning_mlp_v1_20260819T071014Z,vanilla_mlp,vanilla_mlp_g004,mlp_grp_004,,,,,,,,,,,,,,,,"[128, 64]",2,"{""compare_group_id"": ""mlp_grp_004"", ""model_params"": {""hidden_dims"": [128, 64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [128, 64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_004'}",12,20,0.0459809436903356,0.05912130603274527,2.9751506726801726,0.5370551052210905,0.10878364999977445,0.00033712777561352897,0.10878364999977445,0.00033712777561352897,3.928347999913967,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g001,mlp_grp_001,,,,,,,,,,,,,,,,[32],1,"{""compare_group_id"": ""mlp_grp_001"", ""model_params"": {""hidden_dims"": [32], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [32], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_001'}",12,1,0.015373550394755013,0.019167802260213435,1.2882712224659765,0.4843472493382439,0.1486269888894943,0.00043248055509239854,0.1486269888894943,0.00043248055509239854,5.366140900005121,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g001,mlp_grp_001,,,,,,,,,,,,,,,,[32],1,"{""compare_group_id"": ""mlp_grp_001"", ""model_params"": {""hidden_dims"": [32], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [32], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_001'}",12,5,0.02561282455113349,0.033665214481819646,1.905864278934198,0.5207234562608192,0.13801077777801157,0.0003933499994875295,0.13801077777801157,0.0003933499994875295,4.982548599989968,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g001,mlp_grp_001,,,,,,,,,,,,,,,,[32],1,"{""compare_group_id"": ""mlp_grp_001"", ""model_params"": {""hidden_dims"": [32], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [32], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_001'}",12,20,0.056870989353341415,0.0701598830308772,4.1185617492806275,0.5393439010470117,0.13336800555609649,0.0003959138905176789,0.13336800555609649,0.0003959138905176789,4.815501100078109,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g002,mlp_grp_002,,,,,,,,,,,,,,,,[64],1,"{""compare_group_id"": ""mlp_grp_002"", ""model_params"": {""hidden_dims"": [64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_002'}",12,1,0.010455305213206733,0.014398634985424966,0.6839026086444736,0.4973883114027627,0.16198142500029966,0.000565719444340276,0.16198142500029966,0.000565719444340276,5.851697200007038,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g002,mlp_grp_002,,,,,,,,,,,,,,,,[64],1,"{""compare_group_id"": ""mlp_grp_002"", ""model_params"": {""hidden_dims"": [64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_002'}",12,5,0.03629588854131685,0.044348080079221475,3.432064737504424,0.5074808624640675,0.1686749972234086,0.0004970916658445882,0.1686749972234086,0.0004970916658445882,6.090195200013113,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g002,mlp_grp_002,,,,,,,,,,,,,,,,[64],1,"{""compare_group_id"": ""mlp_grp_002"", ""model_params"": {""hidden_dims"": [64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_002'}",12,20,0.054060392550518116,0.06752580573523297,3.38392458821367,0.5540783871802364,0.13765228889032086,0.00045073055500526813,0.13765228889032086,0.00045073055500526813,4.971708700031741,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g003,mlp_grp_003,,,,,,,,,,,,,,,,"[64, 32]",2,"{""compare_group_id"": ""mlp_grp_003"", ""model_params"": {""hidden_dims"": [64, 32], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [64, 32], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_003'}",12,1,0.014677551374420216,0.01850024212165555,1.2066889359108355,0.49339895544931184,0.17345167222245236,0.0006575722194005116,0.17345167222245236,0.0006575722194005116,6.267932799906703,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g003,mlp_grp_003,,,,,,,,,,,,,,,,"[64, 32]",2,"{""compare_group_id"": ""mlp_grp_003"", ""model_params"": {""hidden_dims"": [64, 32], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [64, 32], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_003'}",12,5,0.02358033022153232,0.03164320348905051,1.579655701468333,0.5163589882272985,0.159773927777375,0.0006147999989075793,0.159773927777375,0.0006147999989075793,5.7739941999461735,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g003,mlp_grp_003,,,,,,,,,,,,,,,,"[64, 32]",2,"{""compare_group_id"": ""mlp_grp_003"", ""model_params"": {""hidden_dims"": [64, 32], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [64, 32], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_003'}",12,20,0.04766625080047376,0.06094719349158497,3.075976975236062,0.5264311397016285,0.15779996111046382,0.0006298527773146311,0.15779996111046382,0.0006298527773146311,5.703473299960024,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g004,mlp_grp_004,,,,,,,,,,,,,,,,"[128, 64]",2,"{""compare_group_id"": ""mlp_grp_004"", ""model_params"": {""hidden_dims"": [128, 64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [128, 64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_004'}",12,1,0.0161231616822145,0.019851403750657515,1.3754240043357402,0.4766717094139015,0.1924067555547582,0.0007077638882846158,0.1924067555547582,0.0007077638882846158,6.952122699949541,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g004,mlp_grp_004,,,,,,,,,,,,,,,,"[128, 64]",2,"{""compare_group_id"": ""mlp_grp_004"", ""model_params"": {""hidden_dims"": [128, 64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [128, 64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_004'}",12,5,0.023711841493530148,0.031737985179870205,1.6057361051643915,0.5038017354222256,0.18375373611140985,0.0006922694430815885,0.18375373611140985,0.0006922694430815885,6.640056199961691,success,
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g004,mlp_grp_004,,,,,,,,,,,,,,,,"[128, 64]",2,"{""compare_group_id"": ""mlp_grp_004"", ""model_params"": {""hidden_dims"": [128, 64], ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_dims': [128, 64], 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'mlp_grp_004'}",12,20,0.05026352564653038,0.06365448108769543,3.2872063084155267,0.5202115598301923,0.17340046944526774,0.0006839861125627067,0.17340046944526774,0.0006839861125627067,6.267040400081896,success,
