run_id,model_name,best_candidate_id,mae_mean_over_horizons,rmse_mean_over_horizons,mase_mean_over_horizons,directional_accuracy_mean_over_horizons,fit_time_sec_mean_over_horizons,predict_time_sec_mean_over_horizons,runtime_sec_mean_over_horizons,compare_group_id,status
architecture_tuning_mlp_v1_20260819T071014Z,chaotic_mlp,chaotic_mlp_g003,0.02864137746547543,0.03703021303409701,1.9541072042050767,0.5120630277927463,0.16367518703676373,0.0006340749985409073,5.915133433270967,mlp_grp_003,success
architecture_tuning_mlp_v1_20260819T071014Z,vanilla_mlp,vanilla_mlp_g004,0.026552698851464756,0.0349236669493898,1.730467779815383,0.5180384394586098,0.1325629870378988,0.0003669740725416449,4.785478599975856,mlp_grp_004,success
