run_id,model_name,best_candidate_id,mae_mean_over_horizons,rmse_mean_over_horizons,mase_mean_over_horizons,directional_accuracy_mean_over_horizons,fit_time_sec_mean_over_horizons,predict_time_sec_mean_over_horizons,runtime_sec_mean_over_horizons,compare_group_id,status
architecture_tuning_lstm_v1_20260819T072001Z,chaotic_lstm_forecast,chaotic_lstm_g002,0.02626834077593868,0.03482177650678748,1.7305766193105174,0.5149568144995397,1.2316742416665807,0.0070175101845288065,44.59290306663994,lstm_grp_002,success
architecture_tuning_lstm_v1_20260819T072001Z,lstm_forecast,lstm_g001,0.026239846895579972,0.034816563100592564,1.7259982069603994,0.5222033881904308,0.411209099999892,0.0032915916665472284,14.922024899991811,lstm_grp_001,success
