run_id,model_name,candidate_id,compare_group_id,n_reservoir,spectral_radius,chaotic_spectral_radius,input_scale,leak_rate,ridge_alpha,g_start,g_end,hidden_size,num_layers,dropout,train_r,beta,r_min,r_max,hidden_dims,depth,params_json,params_repr,n_series,horizon,mae_mean,rmse_mean,mase_mean,directional_accuracy_mean,fit_time_sec_mean,predict_time_sec_mean,fit_time,predict_time,total_runtime_sec,status,notes
architecture_tuning_lstm_v1_20260329T170046Z,lstm_forecast,lstm_g004,lstm_grp_004,,,,,,,,,128,2,0.1,,,,,[128],1,"{""compare_group_id"": ""lstm_grp_004"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 128, ""num_layers"": 2, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 128, 'num_layers': 2, 'dropout': 0.1, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_004'}",12,5,0.023221265751239648,0.031225484963121053,1.5409874539695065,0.5127746420440367,3.0847370861253385,0.034541044442448765,3.0847370861253385,0.034541044442448765,112.29401270044036,success,
architecture_tuning_lstm_v1_20260329T170046Z,lstm_forecast,lstm_g004,lstm_grp_004,,,,,,,,,128,2,0.1,,,,,[128],1,"{""compare_group_id"": ""lstm_grp_004"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 128, ""num_layers"": 2, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 128, 'num_layers': 2, 'dropout': 0.1, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_004'}",12,20,0.04525997207078123,0.05873624250985902,2.915566937179729,0.5603529446612857,1.2716651694273524,0.01837442500982434,1.2716651694273524,0.01837442500982434,46.441425399738364,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g001,lstm_grp_001,,,,,,,,,32,1,0.0,,,,,[32],1,"{""compare_group_id"": ""lstm_grp_001"", ""model_params"": {""dropout"": 0.0, ""hidden_size"": 32, ""num_layers"": 1, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 32, 'num_layers': 1, 'dropout': 0.0, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_001'}",12,1,0.010306849859700101,0.014251129399878507,0.6754821034323449,0.49619333110163266,1.1103927055664828,0.004584666655217814,1.1103927055664828,0.004584666655217814,40.139185399981216,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g001,lstm_grp_001,,,,,,,,,32,1,0.0,,,,,[32],1,"{""compare_group_id"": ""lstm_grp_001"", ""model_params"": {""dropout"": 0.0, ""hidden_size"": 32, ""num_layers"": 1, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 32, 'num_layers': 1, 'dropout': 0.0, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_001'}",12,5,0.022865289224470998,0.03089766814762891,1.5137600497686192,0.5326981941869274,0.5708775527891703,0.002791094435249559,0.5708775527891703,0.002791094435249559,20.652071300079115,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g001,lstm_grp_001,,,,,,,,,32,1,0.0,,,,,[32],1,"{""compare_group_id"": ""lstm_grp_001"", ""model_params"": {""dropout"": 0.0, ""hidden_size"": 32, ""num_layers"": 1, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 32, 'num_layers': 1, 'dropout': 0.0, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_001'}",12,20,0.04588278432810449,0.05951194170106893,2.993722260161309,0.5292457808209525,0.3423084305541124,0.0017570166706314518,0.3423084305541124,0.0017570166706314518,12.38635610009078,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g002,lstm_grp_002,,,,,,,,,64,1,0.0,,,,,[64],1,"{""compare_group_id"": ""lstm_grp_002"", ""model_params"": {""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 64, 'num_layers': 1, 'dropout': 0.0, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_002'}",12,1,0.010311249159390178,0.014259230397869686,0.6761439675567759,0.4897181105943054,1.7083152666713837,0.010207311124152815,1.7083152666713837,0.010207311124152815,61.86681280063931,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g002,lstm_grp_002,,,,,,,,,64,1,0.0,,,,,[64],1,"{""compare_group_id"": ""lstm_grp_002"", ""model_params"": {""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 64, 'num_layers': 1, 'dropout': 0.0, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_002'}",12,5,0.022896547293083876,0.03094810310529818,1.5170751005499248,0.5255601152165973,0.8420179360934222,0.005936672241659834,0.8420179360934222,0.005936672241659834,30.526365900062956,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g002,lstm_grp_002,,,,,,,,,64,1,0.0,,,,,[64],1,"{""compare_group_id"": ""lstm_grp_002"", ""model_params"": {""dropout"": 0.0, ""hidden_size"": 64, ""num_layers"": 1, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 64, 'num_layers': 1, 'dropout': 0.0, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_002'}",12,20,0.04575383107311375,0.059452685326187006,2.966710061213149,0.5554480941937988,0.47557065001456067,0.003288602763657561,0.47557065001456067,0.003288602763657561,17.238933100015856,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g003,lstm_grp_003,,,,,,,,,64,2,0.1,,,,,[64],1,"{""compare_group_id"": ""lstm_grp_003"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 64, ""num_layers"": 2, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 64, 'num_layers': 2, 'dropout': 0.1, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_003'}",12,1,0.010322337422639985,0.01426627437663143,0.6771531154737606,0.4893574028376709,4.008591399990514,0.025644936123474807,4.008591399990514,0.025644936123474807,145.2325081001036,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g003,lstm_grp_003,,,,,,,,,64,2,0.1,,,,,[64],1,"{""compare_group_id"": ""lstm_grp_003"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 64, ""num_layers"": 2, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 64, 'num_layers': 2, 'dropout': 0.1, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_003'}",12,5,0.022895805529120277,0.03091507504434747,1.515163319661534,0.5257843675027275,2.0787651000007625,0.013630738899034137,2.0787651000007625,0.013630738899034137,75.32625020039268,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g003,lstm_grp_003,,,,,,,,,64,2,0.1,,,,,[64],1,"{""compare_group_id"": ""lstm_grp_003"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 64, ""num_layers"": 2, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 64, 'num_layers': 2, 'dropout': 0.1, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_003'}",12,20,0.04573017921318567,0.05932482507686635,2.9608532204769644,0.5391128401017127,1.0590947222339713,0.006658911110005445,1.0590947222339713,0.006658911110005445,38.367130800383165,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g004,lstm_grp_004,,,,,,,,,128,2,0.1,,,,,[128],1,"{""compare_group_id"": ""lstm_grp_004"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 128, ""num_layers"": 2, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 128, 'num_layers': 2, 'dropout': 0.1, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_004'}",12,1,0.010359558605672378,0.014315091169618948,0.6788768448954287,0.4924998707550184,7.955789294443094,0.06720180277867863,7.955789294443094,0.06720180277867863,288.8276794999838,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g004,lstm_grp_004,,,,,,,,,128,2,0.1,,,,,[128],1,"{""compare_group_id"": ""lstm_grp_004"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 128, ""num_layers"": 2, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 128, 'num_layers': 2, 'dropout': 0.1, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_004'}",12,5,0.022945991593042326,0.030978556811837022,1.5209133105285357,0.5218455451234923,3.07874023332584,0.04884970833599153,3.07874023332584,0.04884970833599153,112.59323789982591,success,
architecture_tuning_lstm_v1_20260329T170046Z,chaotic_lstm_forecast,chaotic_lstm_g004,lstm_grp_004,,,,,,,,,128,2,0.1,,,,,[128],1,"{""compare_group_id"": ""lstm_grp_004"", ""model_params"": {""dropout"": 0.1, ""hidden_size"": 128, ""num_layers"": 2, ""r"": 3.9, ""seed"": 2026}, ""runtime_params"": {}}","{'model_params': {'hidden_size': 128, 'num_layers': 2, 'dropout': 0.1, 'r': 3.9, 'seed': 2026}, 'runtime_params': {}, 'compare_group_id': 'lstm_grp_004'}",12,20,0.04592037081572126,0.059581163972272484,2.968277160624526,0.5640173612115034,1.3552251749885424,0.017844513886504706,1.3552251749885424,0.017844513886504706,49.430508799501695,success,
