config_id,feature_set,algorithm,scaler,space_type,n_clusters_requested,cluster_label,rank_within_cluster,feature_name,z_score,abs_z_score,cluster_mean,global_mean
cfg_0195,base,agglomerative,quantile,pca,7,5,3,hurst_dfa,0.3521627179445832,0.3521627179445832,0.5222913697828933,0.5046461815203552
cfg_0195,base,agglomerative,quantile,pca,7,5,4,abs_acf_lag_25,-0.3405649364613023,0.3405649364613023,0.05058941607539221,0.06670818109672769
cfg_0195,base,agglomerative,quantile,pca,7,5,5,abs_acf_lag_50,-0.32087275141938915,0.32087275141938915,0.028473520740297326,0.041131476100070945
cfg_0195,base,agglomerative,quantile,pca,7,6,1,abs_acf_lag_2,-1.3502420020579067,1.3502420020579067,0.09356913535981914,0.20528365954371028
cfg_0195,base,agglomerative,quantile,pca,7,6,2,abs_acf_lag_5,-1.2731473328749061,1.2731473328749061,0.05231915950101216,0.12675023477946817
cfg_0195,base,agglomerative,quantile,pca,7,6,3,abs_acf_lag_10,-1.2007307531684117,1.2007307531684117,0.030161110658973297,0.09597633635173025
cfg_0195,base,agglomerative,quantile,pca,7,6,4,abs_acf_lag_25,-0.982364432934653,0.982364432934653,0.02021337272237707,0.06670818109672769
cfg_0195,base,agglomerative,quantile,pca,7,6,5,abs_acf_lag_50,-0.774689891861313,0.774689891861313,0.010571105905122027,0.041131476100070945
cfg_0196,base,agglomerative,quantile,pca,8,0,1,hill_tail_index,0.9869258748015799,0.9869258748015799,3.2457030596284633,2.6703425530703555
cfg_0196,base,agglomerative,quantile,pca,8,0,2,tail_ratio_upper,-0.7136802563523389,0.7136802563523389,5.144450996772856,8.469904291531908
cfg_0196,base,agglomerative,quantile,pca,8,0,3,robust_kurtosis,-0.7035144201469057,0.7035144201469057,1.4239996340045407,1.570934307768045
cfg_0196,base,agglomerative,quantile,pca,8,0,4,lz_complexity,0.5343894960657556,0.5343894960657556,1.050141092648146,1.040113722720113
cfg_0196,base,agglomerative,quantile,pca,8,0,5,acf_lag_10,0.43649662579671217,0.43649662579671217,0.02055481149948823,0.007482081075571495
cfg_0196,base,agglomerative,quantile,pca,8,1,1,abs_acf_lag_10,1.0184812588868906,1.0184812588868906,0.1518019856412194,0.09597633635173025
cfg_0196,base,agglomerative,quantile,pca,8,1,2,abs_acf_lag_25,0.9960241941160544,0.9960241941160544,0.11384949901201452,0.06670818109672769
cfg_0196,base,agglomerative,quantile,pca,8,1,3,abs_acf_lag_50,0.9330129845062803,0.9330129845062803,0.07793745808429255,0.041131476100070945
cfg_0196,base,agglomerative,quantile,pca,8,1,4,hurst_dfa,-0.7274052052373954,0.7274052052373954,0.46819938821844836,0.5046461815203552
cfg_0196,base,agglomerative,quantile,pca,8,1,5,abs_acf_lag_5,0.6741674749481789,0.6741674749481789,0.16616359157050414,0.12675023477946817
cfg_0196,base,agglomerative,quantile,pca,8,2,1,tail_ratio_upper,1.252509780467253,1.252509780467253,14.30607915989824,8.469904291531908
cfg_0196,base,agglomerative,quantile,pca,8,2,2,hill_tail_index,-0.9886612241760709,0.9886612241760709,2.0939703682082786,2.6703425530703555
cfg_0196,base,agglomerative,quantile,pca,8,2,3,robust_kurtosis,0.945978812318328,0.945978812318328,1.7685096298860423,1.570934307768045
cfg_0196,base,agglomerative,quantile,pca,8,2,4,abs_acf_lag_2,0.816649931182926,0.816649931182926,0.27285055373590816,0.20528365954371028
cfg_0196,base,agglomerative,quantile,pca,8,2,5,lz_complexity,-0.6717558350900769,0.6717558350900769,1.0275087888481826,1.040113722720113
cfg_0196,base,agglomerative,quantile,pca,8,3,1,spectral_flatness,-2.1651028264355454,2.1651028264355454,0.871286253108423,0.9359839834832223
cfg_0196,base,agglomerative,quantile,pca,8,3,2,robust_kurtosis,1.9651283984788428,1.9651283984788428,1.9813672596236613,1.570934307768045
cfg_0196,base,agglomerative,quantile,pca,8,3,3,lb_ret_stat_50,1.9102157413545435,1.9102157413545435,258.223158882057,105.01915321269621
cfg_0196,base,agglomerative,quantile,pca,8,3,4,abs_acf_lag_25,1.834443964765818,1.834443964765818,0.15353147981945775,0.06670818109672769
cfg_0196,base,agglomerative,quantile,pca,8,3,5,abs_acf_lag_5,1.8270172445146469,1.8270172445146469,0.23356179896382204,0.12675023477946817
