config_id,feature_set,scaler,space_type,pca_n_components,algorithm,n_clusters_requested,cluster_label,feature_name,cluster_mean,cluster_median,cluster_std,global_mean,global_std,z_score,abs_z_score
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,vr_q10,0.9128057028478502,0.9103495158613453,0.12177280265464335,0.8527129075967099,0.1899976714449651,0.31628174595048575,0.31628174595048575
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,lb_ret_stat_50,77.05754873514296,73.73544953138716,22.779489430511934,105.01915321269621,80.20246213693281,-0.3486377317171798,0.3486377317171798
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,lz_complexity,1.048372842445486,1.0472323991852293,0.015217360437861979,1.040113722720113,0.01876415985317057,0.44015398451092524,0.44015398451092524
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,permutation_entropy,0.999323684031689,0.9994661131844282,0.0005719033685298318,0.9991795642120992,0.0007680363441645789,0.1876471350409894,0.1876471350409894
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,spectral_flatness,0.9498284309007169,0.9506050642771389,0.009873035446500797,0.9359839834832223,0.029882058988077047,0.46330299471728226,0.46330299471728226
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,kurtosis,23.660983676917834,7.332156651711163,85.32006024148308,40.242218995358584,98.03619507210554,-0.16913381130556185,0.16913381130556185
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,robust_kurtosis,1.4211019710318207,1.4118078677170587,0.08226295341107574,1.570934307768045,0.20885808386532007,-0.7173882569603685,0.7173882569603685
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,tail_ratio_upper,5.407988772875116,5.142509590309958,1.0997391772476415,8.469904291531908,4.659584267828335,-0.6571220397917259,0.6571220397917259
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,hill_tail_index,3.0576809950753705,3.1151953661005845,0.4484672669284136,2.6703425530703555,0.5829824926555738,0.6644083602590355,0.6644083602590355
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,correlation_dimension,4.025719122109519,3.8801585105513583,0.5662747784395475,3.4609163452465745,0.9176734237671467,0.6154725223973139,0.6154725223973139
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,embedding_dimension,6.521428571428571,6.0,1.6856049749427953,6.29665071770335,1.563381404928964,0.14377672205678751,0.14377672205678751
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,2,selected_delay_tau,4.071428571428571,4.0,1.3175236043800747,3.949760765550239,1.6402791012994113,0.07417506312306736,0.07417506312306736
