run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,confidence_threshold,confidence_min,confidence_q25,confidence_median,confidence_q75,confidence_max,confidence_mean
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,full_features,top_3,balanced,top_1,,0.9541175163213376,0.9936113798528464,0.9971987958453417,0.9980892537399206,0.9993978229309991,0.9942290605659715
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.9541175163213376,0.9936113798528464,0.9971987958453417,0.9980892537399206,0.9993978229309991,0.9942290605659715
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.9541175163213376,0.9936113798528464,0.9971987958453417,0.9980892537399206,0.9993978229309991,0.9942290605659715
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.9541175163213376,0.9936113798528464,0.9971987958453417,0.9980892537399206,0.9993978229309991,0.9942290605659715
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.9541175163213376,0.9936113798528464,0.9971987958453417,0.9980892537399206,0.9993978229309991,0.9942290605659715
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,default,top_1,,0.9467168784438361,0.999703670434717,0.9999636908339435,0.9999995862756341,1.0,0.9982553648516254
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.9467168784438361,0.999703670434717,0.9999636908339435,0.9999995862756341,1.0,0.9982553648516254
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.9467168784438361,0.999703670434717,0.9999636908339435,0.9999995862756341,1.0,0.9982553648516254
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.9467168784438361,0.999703670434717,0.9999636908339435,0.9999995862756341,1.0,0.9982553648516254
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.9467168784438361,0.999703670434717,0.9999636908339435,0.9999995862756341,1.0,0.9982553648516254
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,balanced,top_1,,0.5086032140272578,0.999976471955826,0.9999993836170997,0.9999999998548267,1.0,0.9897843107483132
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.5086032140272578,0.999976471955826,0.9999993836170997,0.9999999998548267,1.0,0.9897843107483132
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.5086032140272578,0.999976471955826,0.9999993836170997,0.9999999998548267,1.0,0.9897843107483132
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.5086032140272578,0.999976471955826,0.9999993836170997,0.9999999998548267,1.0,0.9897843107483132
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.5086032140272578,0.999976471955826,0.9999993836170997,0.9999999998548267,1.0,0.9897843107483132
