run_id,repeat_id,split_seed,method,model,horizon,target_metric,feature_set,candidate_set,n_test_series,achieved_metric,best_single_metric,oracle_metric,improvement_vs_best_single,gap_to_oracle,routing_hit_oracle_rate,classification_accuracy,top2_hit_rate,status,notes
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,5,rmse,full_features,top_4,20,0.0895458055707677,0.08943831312349838,0.08934533687168969,-0.00010749244726931534,0.000200468699078004,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,5,rmse,full_features,top_4,20,0.09257189077809849,0.09257469595020427,0.09243441376168407,2.8051721057922864e-06,0.00013747701641441505,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,5,rmse,full_features,top_4,20,0.09255518355542794,0.09257469595020427,0.09243441376168407,1.9512394776339398e-05,0.00012076979374386794,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,5,rmse,full_features,top_4,20,0.09274366086548265,0.09257469595020427,0.09243441376168407,-0.0001689649152783697,0.000309247103798577,0.1,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,rmse,full_features,top_4,20,0.09255498544108795,0.09257469595020427,0.09243441376168407,1.9710509116338537e-05,0.0001205716794038688,0.3,0.3,0.65,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,5,rmse,full_features,top_4,20,0.09255328067989979,0.09257469595020427,0.09243441376168407,2.1415270304475652e-05,0.00011886691821573169,0.3,0.3,0.65,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,5,rmse,full_features,top_4,20,0.0925536503519681,0.09257469595020427,0.09243441376168407,2.1045598236182905e-05,0.00011923659028402443,0.35,0.35,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,5,rmse,full_features,top_4,20,0.09257469595020427,0.09257469595020427,0.09243441376168407,0.0,0.00014028218852020735,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,5,rmse,full_features,top_4,20,0.09256162439213357,0.09257469595020427,0.09243441376168407,1.3071558070720108e-05,0.00012721063044948724,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,5,rmse,full_features,top_4,20,0.09262037116016142,0.09257469595020427,0.09243441376168407,-4.5675209957141834e-05,0.00018595739847734918,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,5,rmse,full_features,top_4,20,0.10396682220848419,0.10364224750433712,0.10356416561348188,-0.0003245747041470709,0.0004026565950023299,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,5,rmse,full_features,top_4,20,0.10376389270820936,0.10364224750433712,0.10356416561348188,-0.00012164520387223377,0.00019972709472749274,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,5,rmse,full_features,top_4,20,0.10381253397867804,0.10364224750433712,0.10356416561348188,-0.00017028647434089023,0.0002483683651961492,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,5,rmse,full_features,top_4,20,0.10372180572153808,0.10364224750433712,0.10356416561348188,-7.95582172009604e-05,0.0001576401080562194,0.25,0.25,0.45,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,5,rmse,full_features,top_4,20,0.10383946682054543,0.10364224750433712,0.10356416561348188,-0.00019721931620829276,0.00027530120706355173,0.4,0.4,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_4,20,0.1038167130775733,0.10364224750433712,0.10356416561348188,-0.0001744655732361572,0.00025254746409141617,0.4,0.4,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,5,rmse,full_features,top_4,20,0.10364224750433712,0.10364224750433712,0.10356416561348188,0.0,7.808189085525899e-05,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,5,rmse,full_features,top_4,20,0.10375085952407267,0.10364224750433712,0.10356416561348188,-0.0001086120197355496,0.00018669391059080858,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,5,rmse,full_features,top_4,20,0.1038895981473125,0.10364224750433712,0.10356416561348188,-0.00024735064297535804,0.00032543253383061704,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,5,rmse,full_features,top_6,20,0.08977014900845325,0.08943831312349838,0.08910208851007066,-0.0003318358849548644,0.0006680604983825787,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,5,rmse,full_features,top_6,20,0.08929894078652659,0.08943831312349838,0.08910208851007066,0.00013937233697177697,0.00019685227645593745,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,5,rmse,full_features,top_6,20,0.09002013985790468,0.08943831312349838,0.08910208851007066,-0.0005818267344062922,0.0009180513478340066,0.1,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,rmse,full_features,top_6,20,0.08984678446824465,0.08943831312349838,0.08910208851007066,-0.0004084713447462623,0.0007446959581739767,0.25,0.25,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,rmse,full_features,top_6,20,0.08992376972749949,0.08943831312349838,0.08910208851007066,-0.0004854566040011016,0.000821681217428816,0.2,0.2,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,rmse,full_features,top_6,20,0.08990629550294602,0.08943831312349838,0.08910208851007066,-0.0004679823794476335,0.0008042069928753479,0.25,0.25,0.5,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,5,rmse,full_features,top_6,20,0.08943831312349838,0.08943831312349838,0.08910208851007066,0.0,0.0003362246134277144,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,5,rmse,full_features,top_6,20,0.08956942401975775,0.08943831312349838,0.08910208851007066,-0.00013111089625937288,0.0004673355096870873,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,5,rmse,full_features,top_6,20,0.08960880997471919,0.08943831312349838,0.08910208851007066,-0.00017049685122080965,0.0005067214646485241,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,5,rmse,full_features,top_6,20,0.09270465094814563,0.09257469595020427,0.09213147059098417,-0.00012995499794134918,0.0005731803571614582,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,5,rmse,full_features,top_6,20,0.09253505405763465,0.09257469595020427,0.09213147059098417,3.964189256961958e-05,0.0004035834666504895,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,5,rmse,full_features,top_6,20,0.09265761946105876,0.09257469595020427,0.09213147059098417,-8.292351085447541e-05,0.0005261488700745845,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,rmse,full_features,top_6,20,0.09255496788710255,0.09257469595020427,0.09213147059098417,1.972806310173783e-05,0.00042349729611837125,0.4,0.4,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,5,rmse,full_features,top_6,20,0.09254316709829824,0.09257469595020427,0.09213147059098417,3.1528851906045816e-05,0.0004116965073140633,0.25,0.25,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,5,rmse,full_features,top_6,20,0.09356821845710075,0.09257469595020427,0.09213147059098417,-0.0009935225068964805,0.0014367478661165896,0.3,0.3,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,5,rmse,full_features,top_6,20,0.09257469595020427,0.09257469595020427,0.09213147059098417,0.0,0.00044322535922010906,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,5,rmse,full_features,top_6,20,0.0926871849268274,0.09257469595020427,0.09213147059098417,-0.00011248897662310617,0.0005557143358432152,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,5,rmse,full_features,top_6,20,0.09254342632392068,0.09257469595020427,0.09213147059098417,3.126962628361221e-05,0.00041195573293649685,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,5,rmse,full_features,top_6,20,0.1068572979570264,0.10364224750433712,0.10334919562352005,-0.0032150504526892694,0.003508102333506334,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,5,rmse,full_features,top_6,20,0.10681556526581681,0.10364224750433712,0.10334919562352005,-0.003173317761479675,0.0034663696422967396,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,5,rmse,full_features,top_6,20,0.10710730556340904,0.10364224750433712,0.10334919562352005,-0.003465058059071905,0.00375810993988897,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,5,rmse,full_features,top_6,20,0.10703132982649113,0.10364224750433712,0.10334919562352005,-0.003389082322153997,0.0036821342029710615,0.15,0.15,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,5,rmse,full_features,top_6,20,0.1046605712117662,0.10364224750433712,0.10334919562352005,-0.001018323707429071,0.0013113755882461359,0.3,0.3,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,20,0.10752550213783543,0.10364224750433712,0.10334919562352005,-0.0038832546334983025,0.0041763065143153675,0.3,0.3,0.65,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,5,rmse,full_features,top_6,20,0.10364224750433712,0.10364224750433712,0.10334919562352005,0.0,0.00029305188081706486,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,5,rmse,full_features,top_6,20,0.10700723737906166,0.10364224750433712,0.10334919562352005,-0.003364989874724518,0.0036580417555415828,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,5,rmse,full_features,top_6,20,0.10448020027133446,0.10364224750433712,0.10334919562352005,-0.0008379527669973456,0.0011310046478144105,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,5,directional_accuracy,full_features,top_4,20,0.5229239182832162,0.5247168475761453,0.5273944602359303,-0.0017929292929292878,0.0044705419527141885,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,5,directional_accuracy,full_features,top_4,20,0.5247168475761453,0.5247168475761453,0.5273944602359303,0.0,0.0026776126597849005,0.55,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,5,directional_accuracy,full_features,top_4,20,0.5249441203034181,0.5247168475761453,0.5273944602359303,0.00022727272727272318,0.002450339932512177,0.65,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,20,0.5237572516165494,0.5247168475761453,0.5273944602359303,-0.0009595959595959574,0.0036372086193808576,0.5,0.5,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,20,0.5249693728286706,0.5247168475761453,0.5273944602359303,0.00025252525252525415,0.0024250874072596464,0.6,0.6,0.85,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,20,0.5246158374751353,0.5247168475761453,0.5273944602359303,-0.00010101010101010166,0.002778622760795002,0.55,0.55,0.85,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,5,directional_accuracy,full_features,top_4,20,0.5247168475761453,0.5247168475761453,0.5273944602359303,0.0,0.0026776126597849005,0.55,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,5,directional_accuracy,full_features,top_4,20,0.5255249283842262,0.5247168475761453,0.5273944602359303,0.0008080808080808078,0.0018695318517040927,0.65,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,5,directional_accuracy,full_features,top_4,20,0.5252218980811959,0.5247168475761453,0.5273944602359303,0.0005050505050505028,0.0021725621547343974,0.65,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,5,directional_accuracy,full_features,top_4,20,0.5212360508460626,0.522751202361214,0.526904169753413,-0.0015151515151515193,0.005668118907350578,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,5,directional_accuracy,full_features,top_4,20,0.5234835255935372,0.522751202361214,0.526904169753413,0.0007323232323232287,0.0034206441598758296,0.5,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,5,directional_accuracy,full_features,top_4,20,0.5229279700379816,0.522751202361214,0.526904169753413,0.00017676767676767514,0.003976199715431383,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,20,0.5179532225632342,0.522751202361214,0.526904169753413,-0.0047979797979797985,0.008950947190178856,0.25,0.25,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,20,0.5229279700379817,0.522751202361214,0.526904169753413,0.00017676767676766958,0.003976199715431389,0.4,0.4,0.75,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,20,0.522751202361214,0.522751202361214,0.526904169753413,-5.551115123125783e-18,0.004152967392199064,0.4,0.4,0.75,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,5,directional_accuracy,full_features,top_4,20,0.522751202361214,0.522751202361214,0.526904169753413,0.0,0.004152967392199058,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,5,directional_accuracy,full_features,top_4,20,0.5234835255935372,0.522751202361214,0.526904169753413,0.0007323232323232287,0.0034206441598758296,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,5,directional_accuracy,full_features,top_4,20,0.5229784750884867,0.522751202361214,0.526904169753413,0.00022727272727272041,0.003925694664926338,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,5,directional_accuracy,full_features,top_4,20,0.5142633013301331,0.5177481498149815,0.5223714246424642,-0.0034848484848484795,0.008108123312331239,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,5,directional_accuracy,full_features,top_4,20,0.5170158265826583,0.5177481498149815,0.5223714246424642,-0.0007323232323232315,0.005355598059805991,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,5,directional_accuracy,full_features,top_4,20,0.5151976447644764,0.5177481498149815,0.5223714246424642,-0.0025505050505050474,0.007173779877987807,0.5,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,5,directional_accuracy,full_features,top_4,20,0.5171420892089209,0.5177481498149815,0.5223714246424642,-0.0006060606060606071,0.005229335433543367,0.4,0.4,0.75,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,20,0.5176471397139715,0.5177481498149815,0.5223714246424642,-0.00010101010101009888,0.004724284928492859,0.45,0.45,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,20,0.5168390589058907,0.5177481498149815,0.5223714246424642,-0.0009090909090909066,0.005532365736573666,0.45,0.45,0.75,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,5,directional_accuracy,full_features,top_4,20,0.5177481498149815,0.5177481498149815,0.5223714246424642,0.0,0.0046232748274827595,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,5,directional_accuracy,full_features,top_4,20,0.5175713821382139,0.5177481498149815,0.5223714246424642,-0.00017676767676767514,0.004800042504250435,0.5,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,5,directional_accuracy,full_features,top_4,20,0.5173441094109411,0.5177481498149815,0.5223714246424642,-0.0004040404040403983,0.0050273152315231575,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,5,directional_accuracy,full_features,top_6,20,0.5229239182832162,0.5247168475761453,0.5286592612909125,-0.0017929292929292878,0.0057353430076962615,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,5,directional_accuracy,full_features,top_6,20,0.5247168475761453,0.5247168475761453,0.5286592612909125,0.0,0.0039424137147669736,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,5,directional_accuracy,full_features,top_6,20,0.5227218980811958,0.5247168475761453,0.5286592612909125,-0.0019949494949494996,0.005937363209716473,0.6,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_6,20,0.5241107869700847,0.5247168475761453,0.5286592612909125,-0.0006060606060606044,0.004548474320827578,0.45,0.45,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_6,20,0.5217117970710948,0.5247168475761453,0.5286592612909125,-0.0030050505050505023,0.006947464219817475,0.45,0.45,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_6,20,0.5218885647478626,0.5247168475761453,0.5286592612909125,-0.002828282828282827,0.006770696543049801,0.5,0.5,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,5,directional_accuracy,full_features,top_6,20,0.5247168475761453,0.5247168475761453,0.5286592612909125,0.0,0.0039424137147669736,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,5,directional_accuracy,full_features,top_6,20,0.524893615252913,0.5247168475761453,0.5286592612909125,0.00017676767676768067,0.003765646037999293,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,5,directional_accuracy,full_features,top_6,20,0.5239845243438221,0.5247168475761453,0.5286592612909125,-0.0007323232323232287,0.004674736947090202,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,5,directional_accuracy,full_features,top_6,20,0.5212360508460626,0.522751202361214,0.5305405333897767,-0.0015151515151515193,0.009304482543714215,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,5,directional_accuracy,full_features,top_6,20,0.5215895861995978,0.522751202361214,0.5305405333897767,-0.0011616161616161635,0.00895094719017886,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,5,directional_accuracy,full_features,top_6,20,0.5229279700379816,0.522751202361214,0.5305405333897767,0.00017676767676767514,0.007612563351795021,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_6,20,0.5217663538763656,0.522751202361214,0.5305405333897767,-0.0009848484848484884,0.008774179513411185,0.2,0.2,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,5,directional_accuracy,full_features,top_6,20,0.5222072000564434,0.522751202361214,0.5305405333897767,-0.000544002304770641,0.008333333333333337,0.35,0.35,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,5,directional_accuracy,full_features,top_6,20,0.5167663538763656,0.522751202361214,0.5305405333897767,-0.005984848484848484,0.01377417951341118,0.15,0.15,0.3,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,5,directional_accuracy,full_features,top_6,20,0.522751202361214,0.522751202361214,0.5305405333897767,0.0,0.007789331028562696,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,5,directional_accuracy,full_features,top_6,20,0.5229279700379816,0.522751202361214,0.5305405333897767,0.00017676767676767514,0.007612563351795021,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,5,directional_accuracy,full_features,top_6,20,0.5235340306440422,0.522751202361214,0.5305405333897767,0.000782828282828274,0.007006502745734422,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,5,directional_accuracy,full_features,top_6,20,0.5142633013301331,0.5177481498149815,0.5335312906290629,-0.0034848484848484795,0.019267989298929897,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,5,directional_accuracy,full_features,top_6,20,0.516763301330133,0.5177481498149815,0.5335312906290629,-0.0009848484848484856,0.016767989298929902,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,5,directional_accuracy,full_features,top_6,20,0.5151976447644764,0.5177481498149815,0.5335312906290629,-0.0025505050505050474,0.018333645864586464,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,5,directional_accuracy,full_features,top_6,20,0.5085309780978097,0.5177481498149815,0.5335312906290629,-0.009217171717171716,0.025000312531253132,0.15,0.15,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,5,directional_accuracy,full_features,top_6,20,0.5156269376937694,0.5177481498149815,0.5335312906290629,-0.0021212121212121292,0.017904352935293546,0.3,0.3,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,directional_accuracy,full_features,top_6,20,0.5105511801180118,0.5177481498149815,0.5335312906290629,-0.007196969696969704,0.022980110511051123,0.2,0.2,0.25,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,5,directional_accuracy,full_features,top_6,20,0.5177481498149815,0.5177481498149815,0.5335312906290629,0.0,0.015783140814081418,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,5,directional_accuracy,full_features,top_6,20,0.5165865336533654,0.5177481498149815,0.5335312906290629,-0.0011616161616161609,0.016944756975697577,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,5,directional_accuracy,full_features,top_6,20,0.5178239073907391,0.5177481498149815,0.5335312906290629,7.575757575758457e-05,0.01570738323832383,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,20,rmse,full_features,top_4,20,0.18311014546171506,0.18242897770564054,0.1820958250506543,-0.000681167756074514,0.0010143204110607449,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,20,rmse,full_features,top_4,20,0.18242897770564054,0.18242897770564054,0.1820958250506543,0.0,0.00033315265498623097,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,20,rmse,full_features,top_4,20,0.18284685708421994,0.18242897770564054,0.1820958250506543,-0.00041787937857938536,0.0007510320335656163,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,20,rmse,full_features,top_4,20,0.18256332131731717,0.18242897770564054,0.1820958250506543,-0.0001343436116766357,0.00046749626666286667,0.35,0.35,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,20,rmse,full_features,top_4,20,0.18256964845544013,0.18242897770564054,0.1820958250506543,-0.00014067074979959917,0.00047382340478583013,0.3,0.3,0.5,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,20,rmse,full_features,top_4,20,0.18261557570035425,0.18242897770564054,0.1820958250506543,-0.00018659799471373238,0.0005197506496999633,0.3,0.3,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,20,rmse,full_features,top_4,20,0.18242897770564054,0.18242897770564054,0.1820958250506543,0.0,0.00033315265498623097,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,20,rmse,full_features,top_4,20,0.18287972650914708,0.18242897770564054,0.1820958250506543,-0.00045074880350652396,0.0007839014584927549,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,20,rmse,full_features,top_4,20,0.1827581185661255,0.18242897770564054,0.1820958250506543,-0.00032914086048497213,0.0006622935154712032,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,20,rmse,full_features,top_4,20,0.1778533000238722,0.1775458525202447,0.17683357107245007,-0.00030744750362749553,0.0010197289514221406,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,20,rmse,full_features,top_4,20,0.17759964151221133,0.1775458525202447,0.17683357107245007,-5.3788991966621794e-05,0.0007660704397612669,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,20,rmse,full_features,top_4,20,0.1779633136992336,0.1775458525202447,0.17683357107245007,-0.0004174611789888857,0.0011297426267835309,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,20,rmse,full_features,top_4,20,0.17784049961178366,0.1775458525202447,0.17683357107245007,-0.00029464709153894443,0.0010069285393335895,0.25,0.25,0.45,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,20,rmse,full_features,top_4,20,0.1777727033062116,0.1775458525202447,0.17683357107245007,-0.00022685078596686726,0.0009391322337615124,0.3,0.3,0.65,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,20,rmse,full_features,top_4,20,0.17763194505725302,0.1775458525202447,0.17683357107245007,-8.609253700828933e-05,0.0007983739848029345,0.35,0.35,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,20,rmse,full_features,top_4,20,0.1775458525202447,0.1775458525202447,0.17683357107245007,0.0,0.0007122814477946452,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,20,rmse,full_features,top_4,20,0.17737246541425367,0.1775458525202447,0.17683357107245007,0.0001733871059910297,0.0005388943418036154,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,20,rmse,full_features,top_4,20,0.17764326984298828,0.1775458525202447,0.17683357107245007,-9.741732274356902e-05,0.0008096987705382142,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,20,rmse,full_features,top_4,20,0.19515965555382028,0.19478329556650434,0.19416580866516936,-0.0003763599873159842,0.0009938468886509192,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,20,rmse,full_features,top_4,20,0.1946083807354812,0.19478329556650434,0.19416580866516936,0.0001749148310231083,0.0004425720703118266,0.5,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,20,rmse,full_features,top_4,20,0.1954918606565596,0.19478329556650434,0.19416580866516936,-0.0007085650900552798,0.0013260519913902147,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,20,rmse,full_features,top_4,20,0.19519137308448167,0.19478329556650434,0.19416580866516936,-0.00040807751797734967,0.0010255644193122846,0.35,0.35,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,20,rmse,full_features,top_4,20,0.19504128998176415,0.19478329556650434,0.19416580866516936,-0.00025799441525982544,0.0008754813165947603,0.5,0.5,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,20,rmse,full_features,top_4,20,0.19473301582509359,0.19478329556650434,0.19416580866516936,5.0279741410744204e-05,0.0005672071599241907,0.5,0.5,0.65,success,
