run_id,repeat_id,split_seed,method,model,horizon,target_metric,feature_set,candidate_set,selected_feature_count,series_id,balancing_mode,decision_rule,confidence_threshold,selected_model,selected_model_top2,oracle_model,best_single_model,achieved_metric,oracle_metric,baseline_metric,improvement_vs_best_single,gap_to_oracle,routing_hit_oracle,top2_hit_oracle,confidence,fallback_applied,predicted_scores_json,actual_metric_vector_json,model_order_json,class_probability_json
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:PHOR,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.015374040179234936,0.015374040179234936,0.015374040179234936,0.0,0.0,1,1,0.9999993406333658,0,"[-0.9999993406333658, -0.0, -6.5936663415748e-07]","[0.015374040179234936, 0.01929181179173451, 0.015534220865166879]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999993406333658, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 6.5936663415748e-07}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:PIKK,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.019228745057331506,0.019228745057331506,0.019228745057331506,0.0,0.0,1,1,0.9999821979573945,0,"[-0.9999821979573945, -0.0, -1.7802042605491045e-05]","[0.019228745057331506, 0.024082437211620095, 0.019525262853993842]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999821979573945, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 1.7802042605491045e-05}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:ROST,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.03600630091708353,0.03600630091708353,0.03600630091708353,0.0,0.0,1,1,0.9999999998254967,0,"[-0.9999999998254967, -0.0, -1.745033496901449e-10]","[0.03600630091708353, 0.042646816084778515, 0.03661286882754629]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999999998254967, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 1.745033496901449e-10}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:RTKMP,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.012327986614823568,0.012327986614823568,0.012327986614823568,0.0,0.0,1,1,0.9999998238864751,0,"[-0.9999998238864751, -0.0, -1.7611352492895906e-07]","[0.012327986614823568, 0.015561173137712435, 0.012496682876880704]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999998238864751, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 1.7611352492895906e-07}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:RUAL,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.017808132856756913,0.017808132856756913,0.017808132856756913,0.0,0.0,1,1,0.9998207722136709,0,"[-0.9998207722136709, -0.0, -0.00017922778632910858]","[0.017808132856756913, 0.020924519572279407, 0.018044657395838003]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9998207722136709, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.00017922778632910858}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:SVAV,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.024890741175019476,0.024890741175019476,0.024890741175019476,0.0,0.0,1,1,0.9999999025984991,0,"[-0.9999999025984991, -0.0, -9.740150088039433e-08]","[0.024890741175019476, 0.030827556872737253, 0.0250580419934567]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999999025984991, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 9.740150088039433e-08}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:TASBP,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.03559662693916197,0.03559662693916197,0.03559662693916197,0.0,0.0,1,1,0.9767393369821585,0,"[-0.9767393369821585, -0.0, -0.02326066301784149]","[0.03559662693916197, 0.03928426859786027, 0.03634268858547829]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9767393369821585, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.02326066301784149}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:UNKL,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.028688264870618423,0.028688264870618423,0.028688264870618423,0.0,0.0,1,1,0.9998679317815058,0,"[-0.9998679317815058, -0.0, -0.00013206821849416343]","[0.028688264870618423, 0.0327913533879164, 0.029156904504055135]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9998679317815058, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.00013206821849416343}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:VJGZ,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.03604871430457519,0.03604871430457519,0.03604871430457519,0.0,0.0,1,1,0.9997734840804808,0,"[-0.9997734840804808, -0.0, -0.00022651591951913309]","[0.03604871430457519, 0.039763791902468565, 0.03669732756256793]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9997734840804808, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.00022651591951913309}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:VLHZ,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.02841503640375301,0.02841503640375301,0.02841503640375301,0.0,0.0,1,1,0.9999976156774049,0,"[-0.9999976156774049, -0.0, -2.3843225951047184e-06]","[0.02841503640375301, 0.03443122514603776, 0.028840961286047326]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999976156774049, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 2.3843225951047184e-06}"
