model,horizon,target_metric,candidate_set,feature_set,balancing_mode,decision_rule,confidence_threshold,n_repeats,achieved_metric_mean,achieved_metric_std,best_single_metric_mean,oracle_metric_mean,improvement_mean,gap_mean,routing_hit_oracle_rate_mean,accuracy_mean,balanced_accuracy_mean,macro_f1_mean,weighted_f1_mean,top2_hit_rate_mean,fallback_rate_mean
catboost_classifier,5,rmse,top_6,full_plus_basic_features,default,confidence_fallback_0.70,0.7,5,0.08753640819540934,0.0037434930891397794,0.08761037095333175,0.08696574767703598,7.396275792240249e-05,0.0005706605183733775,0.2533333333333333,0.2533333333333333,0.18929067229067228,0.10256608048484821,0.18921110155688137,0.4,0.8699999999999999
catboost_classifier,5,rmse,top_6,full_plus_basic_features,default,confidence_fallback_0.80,0.8,5,0.08759435854450105,0.003756723262568237,0.08761037095333175,0.08696574767703598,1.6012408830700747e-05,0.0006286108674650792,0.2,0.2,0.1755944055944056,0.06691294308195717,0.09750353808945358,0.3433333333333334,0.9666666666666666
catboost_classifier,5,rmse,top_6,full_plus_basic_features,default,top_1,,5,0.0880422238188775,0.004086113128831701,0.08761037095333175,0.08696574767703598,-0.00043185286554573674,0.0010764761418415169,0.4133333333333334,0.4133333333333334,0.19545502645502646,0.15904708226021685,0.31395030643680927,0.62,0.0
catboost_classifier,5,rmse,top_6,selected_features,balanced,confidence_fallback_0.50,0.5,5,0.0877543471223737,0.003783330711711254,0.08761037095333175,0.08696574767703598,-0.00014397616904195289,0.0007885994453377329,0.24333333333333335,0.24333333333333335,0.18135242535242535,0.10772435223189167,0.19323356432766325,0.4366666666666667,0.8400000000000001
catboost_classifier,5,rmse,top_6,selected_features,balanced,confidence_fallback_0.60,0.6,5,0.08759905150602285,0.0037775536554285243,0.08761037095333175,0.08696574767703598,1.1319447308902539e-05,0.0006333038289868775,0.19,0.19,0.16983941983941983,0.06196350710785327,0.08373395936541565,0.37666666666666665,0.9633333333333333
catboost_classifier,5,rmse,top_6,selected_features,balanced,confidence_fallback_0.70,0.7,5,0.08761134143967919,0.0037692605129212033,0.08761037095333175,0.08696574767703598,-9.704863474471516e-07,0.0006455937626432272,0.18,0.18,0.16818181818181815,0.05303492802189835,0.06156527886126802,0.36333333333333334,0.99
catboost_classifier,5,rmse,top_6,selected_features,balanced,confidence_fallback_0.80,0.8,5,0.08761037095333175,0.0037651862323405927,0.08761037095333175,0.08696574767703598,0.0,0.00064462327629578,0.17666666666666667,0.17666666666666667,0.16666666666666666,0.04974892835272504,0.05483976321698305,0.36,1.0
catboost_classifier,5,rmse,top_6,selected_features,balanced,top_1,,5,0.08792011657148162,0.004240711275407426,0.08761037095333175,0.08696574767703598,-0.0003097456181498635,0.0009543688944456435,0.36666666666666664,0.36666666666666664,0.27613405113405115,0.23728167781656206,0.3498604201228985,0.6033333333333333,0.0
catboost_classifier,5,rmse,top_6,selected_features,default,confidence_fallback_0.50,0.5,5,0.08752524115555597,0.0037313751860893526,0.08761037095333175,0.08696574767703598,8.512979777577862e-05,0.0005594934785200014,0.3333333333333333,0.3333333333333333,0.18757017057017056,0.1389038415613301,0.2845826035821864,0.5266666666666666,0.5433333333333333
catboost_classifier,5,rmse,top_6,selected_features,default,confidence_fallback_0.60,0.6,5,0.08752961436032004,0.0037199291455294035,0.08761037095333175,0.08696574767703598,8.075659301170974e-05,0.0005638666832840703,0.29333333333333333,0.29333333333333333,0.19066082066082066,0.12347694808614636,0.24751081460624152,0.47000000000000003,0.7433333333333334
catboost_classifier,5,rmse,top_6,selected_features,default,confidence_fallback_0.70,0.7,5,0.08754745390254699,0.0037514144628406016,0.08761037095333175,0.08696574767703598,6.291705078476323e-05,0.0005817062255110167,0.2633333333333333,0.2633333333333333,0.19538080438080438,0.10806526395666097,0.20035209721388963,0.43,0.8666666666666666
catboost_classifier,5,rmse,top_6,selected_features,default,confidence_fallback_0.80,0.8,5,0.08760131253501073,0.0037779483774559638,0.08761037095333175,0.08696574767703598,9.058418321017092e-06,0.000635564857974763,0.1933333333333333,0.1933333333333333,0.1735944055944056,0.06332924008648946,0.08576160487693213,0.35666666666666663,0.97
catboost_classifier,5,rmse,top_6,selected_features,default,top_1,,5,0.08810920535059359,0.004042494922332902,0.08761037095333175,0.08696574767703598,-0.0004988343972618276,0.0011434576735576073,0.4,0.4,0.19454316054316054,0.16505854670903894,0.31312893185362795,0.6166666666666667,0.0
catboost_classifier,20,directional_accuracy,top_3,full_features,balanced,confidence_fallback_0.50,0.5,5,0.5114362248527973,0.00476752509199719,0.5116589904239268,0.5182968206135795,-0.00022276557112948237,0.0068605957607822034,0.39333333333333337,0.39333333333333337,0.3219178080775177,0.2273602462143292,0.27860605781810605,0.6266666666666667,0.6466666666666667
catboost_classifier,20,directional_accuracy,top_3,full_features,balanced,confidence_fallback_0.60,0.6,5,0.5115863430172702,0.004441684070986687,0.5116589904239268,0.5182968206135795,-7.264740665652968e-05,0.00671047759630925,0.4066666666666666,0.4066666666666666,0.3218037135278514,0.1930870163428303,0.2505179704016913,0.6266666666666667,0.8733333333333334
catboost_classifier,20,directional_accuracy,top_3,full_features,balanced,confidence_fallback_0.70,0.7,5,0.5116640588476471,0.004575099422649614,0.5116589904239268,0.5182968206135795,5.068423720223277e-06,0.006632761765932497,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19731998396748854,0.25669084174832807,0.6366666666666667,0.99
catboost_classifier,20,directional_accuracy,top_3,full_features,balanced,confidence_fallback_0.80,0.8,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.6366666666666667,1.0
catboost_classifier,20,directional_accuracy,top_3,full_features,balanced,top_1,,5,0.5114501462824493,0.004153748125178979,0.5116589904239268,0.5182968206135795,-0.00020884414147746589,0.006846674331130187,0.36666666666666664,0.36666666666666664,0.33403879522661695,0.3156212111679194,0.348163610910707,0.6733333333333333,0.0
catboost_classifier,20,directional_accuracy,top_3,full_features,default,confidence_fallback_0.50,0.5,5,0.5113329218312591,0.004417843064905219,0.5116589904239268,0.5182968206135795,-0.0003260685926676812,0.006963898782320402,0.39333333333333337,0.39333333333333337,0.3196469129357948,0.218476303517521,0.2701800140604833,0.6333333333333333,0.4866666666666667
catboost_classifier,20,directional_accuracy,top_3,full_features,default,confidence_fallback_0.60,0.6,5,0.5115914114409905,0.004667008412002204,0.5116589904239268,0.5182968206135795,-6.75789829363066e-05,0.006705409172589027,0.4166666666666667,0.4166666666666667,0.3288888888888889,0.19532662959475544,0.25379283848846096,0.6333333333333333,0.8
catboost_classifier,20,directional_accuracy,top_3,full_features,default,confidence_fallback_0.70,0.7,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.64,0.9533333333333334
catboost_classifier,20,directional_accuracy,top_3,full_features,default,confidence_fallback_0.80,0.8,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.64,1.0
catboost_classifier,20,directional_accuracy,top_3,full_features,default,top_1,,5,0.51099428034178,0.004024125919554688,0.5116589904239268,0.5182968206135795,-0.0006647100821467616,0.007302540271799484,0.39,0.39,0.34309503347571313,0.2959238598016762,0.33751633044800133,0.6900000000000001,0.0
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,balanced,confidence_fallback_0.50,0.5,5,0.5115451127990497,0.0050782900309789955,0.5116589904239268,0.5182968206135795,-0.00011387762487717615,0.0067517078145298975,0.39,0.39,0.3154099410034074,0.21060780103775273,0.2626017534442655,0.63,0.65
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,balanced,confidence_fallback_0.60,0.6,5,0.5116066167121511,0.0045846312308277255,0.5116589904239268,0.5182968206135795,-5.237371177563769e-05,0.006690203901428359,0.42333333333333334,0.42333333333333334,0.33461988304093565,0.20301474672107483,0.26165834751127337,0.64,0.9033333333333333
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,balanced,confidence_fallback_0.70,0.7,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.6366666666666667,0.9666666666666666
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,balanced,confidence_fallback_0.80,0.8,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.6366666666666667,1.0
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,balanced,top_1,,5,0.5115550644164176,0.004311337479700922,0.5116589904239268,0.5182968206135795,-0.00010392600750919598,0.006741756197161918,0.39333333333333337,0.39333333333333337,0.3638448844864662,0.33921250394819724,0.3705964717581877,0.7066666666666667,0.0
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,default,confidence_fallback_0.50,0.5,5,0.511499008166685,0.004621563956825687,0.5116589904239268,0.5182968206135795,-0.00015998225724168276,0.006797812446894404,0.4,0.4,0.32282070210958397,0.2183272103049989,0.2739705244283852,0.6533333333333333,0.5033333333333333
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,default,confidence_fallback_0.60,0.6,5,0.5114478061022508,0.004534610490509721,0.5116589904239268,0.5182968206135795,-0.00021118432167595882,0.0068490145113286795,0.4166666666666667,0.4166666666666667,0.33017543859649123,0.2019037551595691,0.25989701292779266,0.6466666666666667,0.8
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,default,confidence_fallback_0.70,0.7,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42666666666666664,0.42666666666666664,0.3368421052631579,0.2040134982816241,0.26315647485209726,0.65,0.9199999999999999
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,default,confidence_fallback_0.80,0.8,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.6466666666666667,0.9933333333333334
catboost_classifier,20,directional_accuracy,top_3,full_plus_basic_features,default,top_1,,5,0.5114476878924481,0.004067898385335326,0.5116589904239268,0.5182968206135795,-0.0002113025314786807,0.006849132721131401,0.39333333333333337,0.39333333333333337,0.35469191910355846,0.3025182380397074,0.33845402945723985,0.7,0.0
catboost_classifier,20,directional_accuracy,top_3,selected_features,balanced,confidence_fallback_0.50,0.5,5,0.511720381738859,0.004472878621822182,0.5116589904239268,0.5182968206135795,6.139131493220988e-05,0.006576438874720511,0.4133333333333334,0.4133333333333334,0.33376315402481266,0.2310811550452115,0.28757140161222317,0.65,0.6433333333333333
catboost_classifier,20,directional_accuracy,top_3,selected_features,balanced,confidence_fallback_0.60,0.6,5,0.5116870578650471,0.004664348616178314,0.5116589904239268,0.5182968206135795,2.8067441120308935e-05,0.006609762748532412,0.4166666666666667,0.4166666666666667,0.32881226053639845,0.19578741691768012,0.2544186819480784,0.6466666666666667,0.8933333333333333
catboost_classifier,20,directional_accuracy,top_3,selected_features,balanced,confidence_fallback_0.70,0.7,5,0.5116498894244321,0.004588143558182489,0.5116589904239268,0.5182968206135795,-9.100999494660033e-06,0.006646931189147382,0.42000000000000004,0.42000000000000004,0.3310344827586207,0.19629853350783583,0.2552097385818316,0.6466666666666667,0.9633333333333333
catboost_classifier,20,directional_accuracy,top_3,selected_features,balanced,confidence_fallback_0.80,0.8,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.6466666666666667,0.9933333333333334
catboost_classifier,20,directional_accuracy,top_3,selected_features,balanced,top_1,,5,0.5116852162351837,0.003519970578247728,0.5116589904239268,0.5182968206135795,2.622581125687302e-05,0.006611604378395848,0.39333333333333337,0.39333333333333337,0.35959714658749664,0.33715693607101405,0.37285565958348993,0.7033333333333334,0.0
catboost_classifier,20,directional_accuracy,top_3,selected_features,default,confidence_fallback_0.50,0.5,5,0.5113402499598423,0.004618644918884342,0.5116589904239268,0.5182968206135795,-0.0003187404640845156,0.0069565706537372375,0.4066666666666666,0.4066666666666666,0.3269322348015633,0.21345249454643556,0.26920353707109423,0.6233333333333333,0.5266666666666667
catboost_classifier,20,directional_accuracy,top_3,selected_features,default,confidence_fallback_0.60,0.6,5,0.5114691156450776,0.004612162551585591,0.5116589904239268,0.5182968206135795,-0.00018987477884928086,0.006827704968502002,0.41,0.41,0.324367816091954,0.19371455417967046,0.25133376958958353,0.6166666666666667,0.77
catboost_classifier,20,directional_accuracy,top_3,selected_features,default,confidence_fallback_0.70,0.7,5,0.5116573009493534,0.004579208848210937,0.5116589904239268,0.5182968206135795,-1.6894745734075123e-06,0.006639519664226129,0.42000000000000004,0.42000000000000004,0.3310344827586207,0.19583168009980595,0.25462617182179426,0.6233333333333333,0.9199999999999999
catboost_classifier,20,directional_accuracy,top_3,selected_features,default,confidence_fallback_0.80,0.8,5,0.5116589904239268,0.0045811846700949494,0.5116589904239268,0.5182968206135795,0.0,0.006637830189652721,0.42333333333333334,0.42333333333333334,0.3333333333333333,0.19685313055945866,0.2561072749882907,0.6233333333333333,0.9799999999999999
catboost_classifier,20,directional_accuracy,top_3,selected_features,default,top_1,,5,0.5111675988693772,0.003922953266139571,0.5116589904239268,0.5182968206135795,-0.0004913915545496171,0.0071292217442023385,0.38666666666666666,0.38666666666666666,0.34308776768504956,0.29677739818901017,0.33821924952413174,0.6599999999999999,0.0
catboost_classifier,20,directional_accuracy,top_4,full_features,balanced,confidence_fallback_0.50,0.5,5,0.5128972648348642,0.00573194164545611,0.5116589904239268,0.5280364880130625,0.0012382744109373602,0.01513922317819839,0.27,0.27,0.26414356476856476,0.1613163761284669,0.20098760181120073,0.4966666666666667,0.8266666666666668
catboost_classifier,20,directional_accuracy,top_4,full_features,balanced,confidence_fallback_0.60,0.6,5,0.5120599040405617,0.0056584902127414,0.5116589904239268,0.5280364880130625,0.000400913616634913,0.01597658397250084,0.22666666666666666,0.22666666666666666,0.2429532967032967,0.10375873932830834,0.11078086584102731,0.4366666666666667,0.9533333333333334
catboost_classifier,20,directional_accuracy,top_4,full_features,balanced,confidence_fallback_0.70,0.7,5,0.5117473512444813,0.004944357905892354,0.5116589904239268,0.5280364880130625,8.836082055449353e-05,0.016289136768581257,0.21666666666666665,0.21666666666666665,0.23886904761904765,0.09084206202843957,0.08795104724954117,0.42333333333333334,0.9866666666666667
