clustering_config,horizon,cluster_label,model_name,n_series,mae_mean,mae_median,rmse_mean,rmse_median,mase_mean,mase_median,smape_mean,directional_accuracy_mean,huber_mean,medae_mean,bias_mean,r2_mean,r2_oos_mean,mae_vs_naive_zero_diff,mae_vs_naive_zero_ratio,rmse_vs_naive_zero_diff,rmse_vs_naive_zero_ratio,mase_vs_naive_zero_diff,mase_vs_naive_zero_ratio
cfg_0443,20,0,chaotic_mlp,9,0.15219261044862678,0.12026928692145267,0.26829979071348486,0.172177390960339,7.490040335217167,5.07042641343529,158.6843579087474,0.4923461144315547,0.051514724929175144,0.0781093638889713,-0.006149695497167499,-0.192533904422342,-0.1460882295826986,0.018357948275412372,1.137168861768058,0.013787734581853173,1.0541732081042254,0.9106295981159818,1.138405950700259
cfg_0443,20,0,esn,9,0.1449086670079889,0.11618521948130818,0.26011924449017365,0.1658714327512009,7.070933071429997,4.793958399006166,157.00886184990674,0.49563276730954947,0.048890458718859844,0.07454206399360741,-0.00501072470621802,-0.08544671959645594,-0.04492654613761459,0.011074004834774498,1.0827439219029975,0.005607188358541959,1.022031130641772,0.49152233432881154,1.07470613311267
cfg_0443,20,0,naive_mean,9,0.13620308225002728,0.11346001682019669,0.25594812518216437,0.15847153419749718,6.617911789579001,4.671082763691216,171.7062672576307,0.48756740568562257,0.04524722441579832,0.06974112438744155,-0.0035234681448351526,-0.0373784205414888,-0.0006345304300442279,0.0023684200768128716,1.0176966119117001,0.0014360690505326734,1.0056424401749753,0.0385010524778151,1.0058517478260947
cfg_0443,20,0,naive_zero,9,0.1338346621732144,0.11295384369259444,0.2545120561316317,0.15803536830421727,6.579410737101186,4.612756095326895,200.0,0.006381754836876416,0.04498234700013525,0.06669549200878543,-0.012263431913776775,-0.020164076727167125,0.014849896609917444,0.0,1.0,0.0,1.0,0.0,1.0
cfg_0443,20,0,ridge_lag,9,0.14316471372147876,0.11524293763879108,0.2584167096138562,0.16332990213843,7.011518188189407,4.776092437026894,158.23939752009184,0.4953645842031189,0.04823196045060237,0.07302608826761836,-0.00420327423267241,-0.06138157667145957,-0.022656910920206906,0.009330051548264356,1.0697132670771718,0.0039046534822245182,1.0153417230663724,0.43210745108822124,1.0656757068914355
cfg_0443,20,0,transient_chaotic_esn,9,0.18612703737230454,0.14146008881792688,0.31787206460032996,0.199084392689544,8.448800234870138,5.783793281436292,151.5370412277655,0.5012876771024862,0.06616047197648234,0.10167778287777425,0.002280038074557914,-1.2323490080168773,-1.1394432001627741,0.052292375199090135,1.3907237060262547,0.06336000846869827,1.2489469828334143,1.8693894977689522,1.2841271920033046
cfg_0443,20,0,vanilla_mlp,9,0.14652252491182924,0.11683761102752759,0.2609889067485717,0.172199918295702,7.238270263747342,4.931490366297187,156.13020796083995,0.49115895269601406,0.0496340151671722,0.0755956957803338,-0.007664583515651746,-0.08636449232070233,-0.04736558707547609,0.01268786273861483,1.0948025162733528,0.006476850616940033,1.0254481092777399,0.6588595266461565,1.1001395950143162
cfg_0443,20,1,chaotic_esn,37,0.15245923654398166,0.13655456556827794,0.2562803902827559,0.21324764435979837,6.4069290801361864,6.190273808627144,151.16151576564536,0.5009961421397809,0.03487810379190297,0.09234028280922323,-0.006084712525607043,-1.032501927858835,-0.9491524880629788,0.03729074227439902,1.3237929132520398,0.06040726196421328,1.3083999448151702,1.605674787388235,1.3344281909445048
cfg_0443,20,1,chaotic_logistic_net,37,0.11901045597902546,0.10652288302754813,0.19797410121485842,0.1610539773758427,4.9682443507001155,4.915065155885595,168.11851228922234,0.49262974006269894,0.02220720846393149,0.07228825214730819,-0.0059537465687975084,-0.06398142485524586,-0.027682469006741404,0.003841961709442815,1.0333594854548473,0.002100972896315806,1.0107261925836966,0.16699005795216415,1.0347805068780451
cfg_0443,20,1,chaotic_mlp,37,0.1354928218869223,0.1174442517636396,0.2162248019843342,0.17406936147735666,5.532050595133936,5.405204204139277,157.76788365155477,0.5002633170350752,0.027409883784534916,0.08575230779724592,-0.011118529277807338,-0.36222155154989205,-0.3197701382326225,0.020324327617339655,1.1764747185959132,0.020351673665791575,1.1039023261664267,0.7307963023859845,1.1522094556603293
